locusId,0,1,2,3,4,5,6,7,8,9
PP_0092,0.003579478065208094,0.006901790444838317,0.002880311299423234,0.01585708093741449,-0.002206843554148983,-0.0024346859929573477,0.006618931596258306,0.0016127551443384173,-0.007716366995189598,-0.00030475137021154417
PP_0093,0.0034738848668417316,-0.0011573165968310258,0.0008782285191207373,-0.002333655609657295,-0.0013582109904998738,-0.0019108305154050059,0.002368044347820155,-0.0019017312548377052,-0.002906003701609842,-0.0001006502450348802
PP_0094,0.004324438999208776,0.0023479594721081166,-0.004658807727020757,-0.003774033380307107,-0.006231079865114948,-0.0016460237939917137,0.0017305126434967045,-0.004283171218918951,-0.00444237950109227,0.0029184411388018996
PP_0095,-0.005614403555850089,-0.001143502813761932,-0.0028706783091047555,-0.0010406724970341559,0.003311090623402129,-0.000835942597736071,0.0037352872871033254,-0.0020491722104969694,0.002322627925598752,0.0006976856779950075
PP_0096,-0.005063596329192499,0.016196488345984007,0.017364978038145452,-8.04916819480158e-05,-0.006060576433375308,4.252447305699208e-05,-0.004191930706969532,-0.005615255466481085,0.00205702048458298,0.00034965995458063654
PP_0099,0.0050640265469168895,0.0003910618277038001,-0.0033747876480454786,9.252718896690961e-05,0.00390815002841933,-0.0006684267504405195,-0.00293956266445203,0.0014840187068642361,0.0008283747952555336,-0.005020999867058223
PP_0101,-0.004473825219781847,-0.0004496632849997978,0.0027431536639394316,-0.0032343535119962984,0.0030545987717935158,-0.0006342508499178134,-2.2627456584326315e-05,-0.0033748560471093293,0.0037491864619070316,-0.0006637021330676268
PP_0103,0.003436170390484258,0.007303225500911532,-0.002200007224224919,-0.005003090824238433,0.002968345627243121,3.1701399606074996e-05,0.010214422040238412,0.0011869352831299868,0.0068776999949154375,-0.001423039812376883
PP_0104,-0.002312338174100641,0.0012255392292975732,-0.0013536417217922562,-0.006518667034650361,-0.005735413367469931,-0.001797049872386975,0.0024662801675698915,-0.004519852769264085,-0.0017595657381668083,-0.00011252569453722531
PP_0105,-0.003018606556959301,-0.009017985137318362,-0.00423247802168794,-0.004050988348638046,0.002008863494250416,0.0015342690821364942,-0.004564837856663394,0.0015415624106312567,-0.0006514143925431523,-0.0050831349039139745
PP_0106,0.00434455837485711,-0.0011926335235138078,-0.0008532082466692723,-0.006270705762396658,-0.00640318625212921,-0.0013367693371097178,0.004762763423896143,-0.0022345384118171874,-0.002782054486576106,-0.00046532573027484217
PP_0107,0.0008937868764535087,-0.005126255213177439,-0.0017859347152816675,0.0031341932352282175,-0.006812922387956612,0.0020913830013251007,0.005436196816137877,-0.007599206618722286,-0.004252798419008528,-0.0017888537519417946
PP_0108,0.00283107412781602,0.004447201973246837,-0.0007044361635790899,0.012357769954912423,0.00046017040858982005,-0.003010020957349479,-0.00016949328594846087,0.011639563121858397,0.0015743161189951643,-0.0033846850987723784
PP_0109,0.0025578113077836958,-0.008585208551344113,-0.0033760606040372423,0.0008689678006026975,-0.0041629955267382035,0.0008856178794962767,-0.0027832856966468937,-0.003839401143262885,0.0010438593086688713,-0.004720369189319572
PP_0110,0.00048325084716481086,0.00011420587693768002,0.0010696382604343676,-0.0037738402759824098,0.0005694365931632698,-0.0009823397457775595,0.004727668303025582,-0.0019708960335385163,-0.0033138755819685428,-0.00164052127898065
PP_0111,0.002045455794305964,0.009764147766852948,-0.0017245362106576307,0.0014159442487131895,-0.008429883109748335,0.001176072978640681,0.024671271090929064,0.011944560429653549,-0.006927717495280946,-0.0011602239487391672
PP_0112,-0.002806468267669315,0.0013891686983905508,0.0016886605017807,0.0011151747103657194,0.002848101903171208,-0.00028124027300457493,0.0017089172282212268,0.003605112252680878,-0.0004972607283684728,-0.002849517566664463
PP_0113,-0.005728288161095306,0.0011118855875912293,0.000563569337011898,0.004838276652954956,-0.0011162648842955093,0.001183314980091373,0.00011361092732043059,0.0025193180568789763,0.0010305940618118713,-0.008119342562406678
PP_0114,-0.0037613533733125005,-0.0021602238862601622,-0.003923480951265804,0.007009680425136556,0.002077772447875859,0.00450806791990037,-0.003103571927812276,0.0037707344282919965,0.0063598241810484905,-0.01126094532270583
PP_0115,-0.0011962442218880322,-0.0013063845602826426,-0.001697442505080457,5.6491639691687985e-05,0.0028488500110634054,-0.0006851662269384249,0.0006997762074114112,-0.004683121530687747,-0.002815938405156586,-0.0012949406003187152
PP_0116,-0.005041748361437044,-0.0004830123857521408,-0.00022130518219204407,-0.006787479738903795,0.002414973360507368,0.002966355034809303,-0.004359075664188561,-0.00976412432203111,0.0003432291840480675,-0.0020459681816673196
PP_0117,-0.008855816284361655,-0.01868355126253316,0.0349183553593235,-0.0065561566148971614,-0.036721755733032393,0.008119512052156929,0.020202424762557437,0.03974317598275472,0.012859545991792235,0.0012372878713653884
PP_0118,-0.00680405817295525,-0.006208858844606766,0.023786501883919623,-0.0006739826027044042,-0.036697146181504915,0.004424432847429841,0.015810125941593582,0.021279938729650547,0.007950123868834768,0.0003260875859163922
PP_0119,-0.0013539814453507016,0.012699470865101656,0.017293867745653536,-0.012870006733559775,-0.03979782931902972,0.0021731135483338553,0.00803190657281987,0.008347939365364692,0.0012284753775056727,0.00601957916487493
PP_0120,-0.014680136025890321,-0.00866183825955621,0.024136650419592273,-0.0016726764358619712,-0.040947919036216404,0.001008437292530006,0.026886221338951445,0.04335622617060468,0.009200103813499273,0.010213305200111645
PP_0122,0.00613914816171236,0.013714414711742985,0.005818635923359564,-0.021841162371937232,-0.009878700184311818,0.005170959417880229,0.0024080478191704792,-0.008472947279420254,0.007047538559111737,0.010210187344586265
PP_0123,0.032848559535483546,-0.007229188727442486,-0.001840844381382712,0.021515838443864854,0.011894193027670221,0.03080093025684413,-0.04822574861854115,-0.019253984214501398,0.03849714839071079,-0.03920413922432483
PP_0125,0.004671680866891052,-0.00298321408428592,-0.00559212633751298,3.7073249161137e-05,-0.004872726067915607,0.003604296797283386,-5.660872110562534e-05,-0.011781484568052137,-0.012729862869610684,-0.00429279263808526
PP_0126,-0.00473488173718874,-0.0027187703986076566,-0.005698197016415043,-0.007930263890677879,-0.001809236600528337,-0.0048067994137455435,-0.006875989911621934,8.773274405726194e-05,-0.0166557382633756,-0.002286057708237816
PP_0127,-0.000446210153548704,-0.029149811115451684,-0.0696902827746347,-0.04476914684022351,-0.04593194319515709,0.015421535519874576,0.007673033045184467,-0.039069180867940465,0.019368367330613333,0.07580487949052667
PP_0128,-0.004919919058902233,-0.01220519593143641,-0.003677356206562737,-0.009606322132559172,-0.012584298328746194,-0.003343256848415432,-0.0032594159550018522,-0.010122547508082733,0.003915960316901881,0.0028548959621571965
PP_0129,0.0027507538118432444,0.012244580719047245,0.0023691632657112513,-0.011342952630309686,-0.01481854623163951,-0.006984338015971739,0.0013092567087288997,0.0021891710508413287,-0.00037073782523323624,0.012530652270262139
PP_0130,0.004397251844672754,-0.007448368064397728,-0.002055825889729276,0.0027319025454880836,0.0018853644686491664,-0.00045539298738239996,-4.6182736040147425e-06,0.0027611063308253607,0.001149194012520114,-0.0033537616439046018
PP_0131,-6.12759212929643e-05,-0.0021261774182684537,-0.0017360671690785426,0.0011965519853625237,0.00112664700904941,-0.0017446375523118274,0.00087997539979544,-0.00024174845566474242,-0.0033478235343360634,-0.0010626550314364576
PP_0132,-0.0005835745753098418,-0.005244887395992988,0.0012310355703071027,-0.011439628465145138,0.0009144232054169362,-0.001128136902536971,0.0031140654458866194,-0.005004873417146949,0.003734622436078764,0.0003382640720064039
PP_0133,-0.002953731615581109,-0.008613234727769275,-0.0035099217461417266,-0.000303944519767188,0.0028242043002350897,0.0006885987738034983,0.00519086437192546,-0.000580396560224019,-0.0006818829900290726,-0.004893958817333191
PP_0134,-0.003438268493441605,-0.00010386343629212313,-0.001732735216958137,-0.010495465479719055,-0.0011234545642462802,0.00026164263454715915,0.004594848006354952,0.00016494314197179852,-0.0007632008551975249,-0.007392166540394158
PP_0135,-0.007920244992365025,0.001111523240719359,-0.00021247634625936676,0.0009838516029923442,-0.0031002994878512177,0.004680594428009438,0.01168795414879427,-0.00037476177246695595,0.0077664745500310006,-0.009997290286055146
PP_0136,-0.0006595332386252589,-0.0005044724643069609,-0.007374398840686934,0.005710978665722788,0.0006053142365151137,0.0022175663349617964,-0.0035273830534272533,-0.00065542953314504,0.007080092468605591,-0.003365053928910171
PP_0137,0.006862262806519356,-0.0173323803262236,-0.0031326299588333084,0.0025607007361625866,0.025461731695439794,0.0007279480185305663,0.004831478680573797,0.01726531682152706,-0.007632902976625553,-0.01279526353465104
PP_0138,0.018757409636970288,0.02093162174953611,0.015585036313207406,-0.029902688336723663,0.0016505774008327655,0.0009076601048378806,0.018422773790898895,-0.0005000194882763111,0.019593266226786338,-0.005745842148618515
PP_0139,0.005334389078516691,-0.005031591714776798,-0.0018553374649762605,0.0026696566864939262,-0.0009851234301922337,-0.0012083822938442463,0.003557363276967302,-0.009350986238165,0.0035687246942698973,0.004481421109981346
PP_0140,-0.005688838198168305,-0.00102256368796998,0.00010364191134358399,0.006584406031786601,0.0031934744046348633,-0.0015819641092444828,0.0016348872988317254,-0.0030453221238456517,0.00142367172671076,-0.0006289078752042249
PP_0141,0.00029666137899168703,-0.006170106456902458,-0.0004837721819950731,-2.8587824388470167e-05,0.003008417192061506,0.003708919407184701,0.0019620833743658806,-0.0029442096175699593,-0.00023351756144634008,-0.00376345358799328
PP_0142,-0.006776443432903011,-0.0034273994891414806,-0.0016465926995428068,0.004388848626087128,0.0018763990768491054,-0.0005031813297867135,-0.0023646012447420617,-0.004889882132961479,0.0014969688921102201,-0.002872274573608539
PP_0143,-0.0031946912287843785,-0.004870241424440423,-0.003926543106618375,-0.001865576806161978,0.0024606291972744795,-0.0024797236801485665,-0.002938220437869553,0.0009719313287215911,-0.004608194029414805,-0.0002631080031132116
PP_0144,0.002273896197712578,-0.0014382424004545657,0.0015581572792791926,0.003363397194069556,0.004959184804246412,-0.0014114636169404468,-0.0012579726056131835,0.0009070232728035855,0.003993052023064547,-0.003415223138284119
PP_0145,0.012899057366304558,-0.000304172744373706,0.0034712218482860764,0.001301618440761748,0.008621302902044808,-0.0006050569505289134,0.0064662776522005205,0.011555624705659318,0.01806337389188922,-0.0031336614197063828
PP_0146,0.0006903987631256579,-0.004824785217561644,-0.0020829267589878133,0.0010350256380486098,0.010454903216380726,-0.0011199711651555021,0.0026594975026877988,0.0018635700744038094,-0.002174173729791882,-0.004703168572591792
PP_0147,-0.0003321515625718989,-0.002001526240446964,-0.002802261129971043,-0.001748120402910356,-0.0022045769212412835,-0.0006354453263121577,0.002577874644396379,-0.003314242476493717,-0.004650529201794219,-0.0018298528284468344
PP_0148,-0.0022374531594741647,0.001148296211544323,-0.0003217655717412981,-0.0012731199487125632,0.0008984897849930616,-0.0026978764305066886,-0.0007197073800562289,-0.006410945800431923,-0.002742383215114623,0.00046295778896205764
PP_0149,0.0010930007909197338,-0.0017884697436915864,-0.0025934959502201898,-0.0013700332006559863,-0.0008943778414410389,-0.0023365152367781383,0.004562671112950731,0.0024814648768084497,-0.0010302273678688759,0.00043435858056574346
PP_0150,0.001609573963347143,0.00740090209753269,-0.003785130488060944,0.009773030541918715,-0.005321010499053407,-0.004725823960017524,0.0012733339510929878,0.011383227909684162,0.0007135809956497864,0.001940348301352642
PP_0151,0.00302522560099023,-0.004513830276572624,-0.0014691164166832377,0.004251834648930052,0.0030176048834146298,-0.003292341967093613,0.0021106761723720517,-0.0035278483538626936,0.0004886373602017637,0.0020697599015267695
PP_0152,0.003947179388956593,-0.005185475853189015,-0.013364413642852083,-0.007826968972776068,-0.004026599926995407,0.0005957011231273384,0.005587344237997597,-0.0003608835266974654,0.00020991225187221504,-0.001962663708659339
PP_0153,-0.006452006438862967,0.0037752248729648603,-0.00686155946343453,-0.005388112539616027,0.011003964305698334,-0.005358885411750501,-0.01434544071096619,-0.0010379334495402924,0.0009889756619212296,0.002032571692381618
PP_0154,-0.005177051377321361,-0.0025830306268463605,-0.0067048719106485655,-0.003072208446757144,-0.0042847263985429,-0.0009360997530093347,-0.0029897554232857643,-0.003168235248098293,-0.00972716745468014,-0.0035599158406411364
PP_0155,0.0018043736232832958,-0.010747315436082453,-0.005818191589654339,0.007746694014974021,-0.0027904196620354435,-0.0031898869476749228,-0.003962363127415075,0.003054992679734545,-0.0054250797818124075,0.0007636540867160482
PP_0156,0.0023454024102806514,-0.008405545237282784,-0.004911638714788718,0.01023748974975282,0.0023798115255098677,-0.0030415901610750962,-0.00047901875765586513,0.0006764982321003421,-0.006621491739321146,0.00041225281321225
PP_0157,0.000727603804014898,-0.005757752267834375,-0.00403946150904262,0.005972853039600862,0.0038119490807659424,-0.0020519951353184483,-0.0017290946032668653,0.0017012208000210514,-0.0002563625042888226,-0.0030336951263763732
PP_0158,-0.0035358599828645572,-0.00539180691086464,-0.005117360549765939,0.0027164932103909785,-0.0004433660190249263,-0.004191456257313591,-0.0057105378136731106,0.00635647118654958,-0.009118002219759254,-0.0009643883560114078
PP_0159,0.0006137525918075791,-0.004975850312093991,-0.00474337374544975,0.005675914103994233,0.0038323053552969865,-0.0031910108996498184,-0.0023721701812890257,0.010381752510488925,-0.0019682609366397,-0.0013715145342868096
